stamp,batch,case_id,coord,coord_value,status,last_step,total_steps,last_val_loss,failure_kind,hardware_family,gpuv,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,hidden_cooldown_frac
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0019_psgdh_core_512k_aux_beta1_om_1p41421356237,aux_beta1_om,1.41421356237,DONE,3250,3250,3.29302,,H20,NVIDIA_H20,1,1,1,1.41421356237,1.41421356237,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_recovery4_fixed_20260828_2024,512k,0020_psgdh_core_512k_aux_beta1_om_2,aux_beta1_om,2,DONE,3250,3250,3.29371,,H20,NVIDIA_H20,1,1,1,1.41421356237,2,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0021_psgdh_core_512k_aux_beta2_om_0p5,aux_beta2_om,0.25,DONE,3250,3250,3.29073,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.25,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0022_psgdh_core_512k_aux_beta2_om_0p707106781187,aux_beta2_om,0.353553390593,DONE,3250,3250,3.29125,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.353553390593,0.5,0.8
pretraining_psgdh_pcd_512k_r2_recovery4_fixed_20260828_2024,512k,0023_psgdh_core_512k_aux_beta2_om_1p41421356237,aux_beta2_om,0.707106781187,DONE,3250,3250,3.29258,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.707106781187,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0024_psgdh_core_512k_aux_beta2_om_2,aux_beta2_om,1,DONE,3250,3250,3.29122,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,1,0.5,0.8
pretraining_psgdh_pcd_512k_r2_recovery4_fixed_20260828_2024,512k,0025_psgdh_core_512k_aux_cooldown_frac_0,aux_cooldown_frac,0,DONE,3250,3250,3.31913,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.5,0,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0026_psgdh_core_512k_aux_cooldown_frac_0p2,aux_cooldown_frac,0.2,DONE,3250,3250,3.29231,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.5,0.2,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0027_psgdh_core_512k_aux_cooldown_frac_0p4,aux_cooldown_frac,0.4,DONE,3250,3250,3.29123,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.5,0.4,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0028_psgdh_core_512k_aux_cooldown_frac_0p6,aux_cooldown_frac,0.6,DONE,3250,3250,3.29029,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.5,0.6,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0029_psgdh_core_512k_aux_cooldown_frac_0p8,aux_cooldown_frac,0.8,DONE,3250,3250,3.29346,,H20,NVIDIA_H20,1,1,1,1.41421356237,1,0.5,0.8,0.8
